iter	Passed	Remaining
1096	3804	169603
1097	3807	169579
1098	3810	169550
1099	3813	169523
1100	3816	169497
1101	3819	169469
1102	3822	169441
1103	3825	169419
1104	3829	169463
1105	3833	169486
1106	3837	169497
1107	3840	169466
1108	3843	169438
1109	3846	169409
1110	3849	169410
1111	3852	169382
1112	3855	169358
1113	3860	169395
1114	3864	169415
1115	3868	169468
1116	3871	169444
1117	3882	169739
1118	3885	169709
1119	3888	169685
1120	3892	169716
1121	3896	169743
1122	3901	169791
1123	3904	169765
1124	3907	169737
1125	3909	169711
1126	3912	169684
1127	3915	169658
1128	3918	169630
1129	3921	169606
1130	3926	169645
1131	3930	169678
1132	3934	169684
1133	3937	169658
1134	3940	169629
1135	3945	169707
1136	3949	169723
1137	3952	169699
1138	3956	169746
1139	3961	169777
1140	3965	169790
1141	3967	169759
1142	3970	169733
1143	3973	169707
1144	3976	169688
1145	3979	169659
1146	3982	169633
1147	3985	169607
1148	3990	169645
1149	3994	169667
1150	3998	169684
1151	4001	169655
1152	4003	169628
1153	4006	169602
1154	4009	169579
1155	4012	169549
1156	4015	169523
1157	4019	169540
1158	4023	169568
1159	4028	169609
1160	4031	169585
1161	4034	169561
1162	4037	169540
1163	4040	169514
1164	4043	169489
1165	4046	169462
1166	4049	169439
1167	4053	169468
1168	4057	169498
1169	4061	169511
1170	4064	169486
1171	4067	169461
1172	4070	169434
1173	4073	169414
1174	4076	169387
1175	4079	169362
1176	4083	169368
1177	4087	169396
1178	4092	169483
1179	4095	169459
1180	4098	169431
1181	4101	169402
1182	4104	169380
1183	4107	169358
1184	4110	169331
1185	4113	169305
1186	4117	169339
1187	4122	169366
1188	4125	169380
1189	4128	169354
1190	4131	169328
1191	4134	169305
1192	4137	169287
1193	4140	169263
1194	4143	169240
1195	4148	169279
1196	4152	169301
1197	4157	169359
1198	4160	169334
1199	4163	169311
1200	4166	169281
1201	4169	169259
1202	4172	169234
1203	4175	169211
1204	4178	169197
1205	4182	169224
1206	4186	169259
1207	4191	169278
1208	4194	169262
1209	4197	169240
1210	4200	169216
1211	4203	169201
1212	4206	169175
1213	4209	169151
1214	4213	169183
1215	4217	169206
1216	4221	169220
1217	4224	169196
1218	4227	169170
1219	4230	169146
1220	4235	169212
1221	4238	169203
