,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,V,B,N,O,S,Zr,Homo,Weighted_AN,log_CT_CS
9Cr-079_7,0.0,0.0,0.0,-1.6923599086735386,0.0,0.0,0.0,0.0,0.06664210355282277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480250825807783
9Cr-034_5,0.0,0.0,0.0,-1.6923599086731955,0.0,-0.8661073937741657,0.0,-1.6250543131459452,-2.5580886159863883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-024_0,0.0,0.0,0.0,-2.900267677608307,0.0,-0.8661073937741657,0.0,-2.5813677020955113,-2.5580886159863883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.890666568089417
9Cr-047_0,0.0,0.0,0.0,0.0,0.0,0.6349806740844871,0.0,1.5611653070941116,-5.005601183625353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.120422215116293
9Cr-045_0,0.0,0.0,0.0,0.2429706867739399,0.0,0.8801485719447213,0.0,3.4370374060928386,2.656578368030357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.41513592678519
9Cr-050_0,0.0,0.0,0.0,-1.6923599086735386,0.0,0.0,0.0,0.0,0.06664210355282277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480250825807783
9Cr-026_27,0.0,0.0,0.0,-2.900267677608307,0.0,-0.8661073937741657,0.0,-2.5813677020955113,-2.5580886159863883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.890666568089417
9Cr-033_18,0.0,0.0,0.0,0.0,0.0,-1.1059063677378826,0.0,-0.956313388949169,-4.084744097987086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.252938213270243
9Cr-053_15,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-5.148817933910397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-044_0,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-5.148817933910397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-046_0,0.0,0.0,0.0,0.0,-1.3364759586914023,0.0,0.0,-3.317481980520869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.71397068277355
9Cr-069_5,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-3.3174819805204674,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1867256906798063
9Cr-048_16,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-3.3174819805204674,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.498358675520153
9Cr-043_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450990075980046,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.52887330522654
9Cr-059_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9854196447214733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904214370451934,-0.6018822433879473
9Cr-054_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882871432811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1156819150362804,-5.3814691160989145
9Cr-026_35,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-3.3174819805204674,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1867256906798063
9Cr-062_12,0.0,0.0,0.0,0.0,-1.3364759586909845,0.0,0.0,-3.3174819805204674,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.498358675520153
9Cr-038_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450990075980046,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.52887330522654
9Cr-063_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7079729894400149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904214370451934,-39.14034802896832
9Cr-043_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9854196447214733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904214370451934,-0.6018822433879473
9Cr-079_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9534424685287983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904214370451934,-21.468148613534815
9Cr-035_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882871432811846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1156819150362804,-5.3814691160989145
9Cr-060_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2485224722106456,-3.0583701766331868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3563781892405136,2.302394114041436
9Cr-025_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290789866382934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4869692856635957
9Cr-035_57,0.0,0.0,0.0,0.0,0.31803076665904073,0.0,0.0,0.43839586852090023,0.0,0.0,1.2143421158131769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.722135863794428
9Cr-054_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450990075980046,1.951914702898984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.52887330522654
9Cr-026_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9534424685287983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904214370451934,-21.468148613534815
9Cr-028_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290789866382934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4869692856635957
9Cr-053_9,0.0,0.0,0.0,0.0,4.077554694288522,0.0,0.0,0.06349012887766912,0.0,0.0,1.2143421158131769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163869010877771
9Cr-079_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0278058950604296
9Cr-043_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.889608581208442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-065_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.856789152379674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.876036696609959
9Cr-029_19,0.0,0.0,0.0,0.0,0.31803076665904073,0.0,0.0,0.43839586852090023,0.0,0.0,1.2143421158131769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.722135863794428
9Cr-029_23,0.0,0.0,0.0,0.0,4.077554694288522,0.0,0.0,0.06349012887766912,0.0,0.0,1.2143421158131769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163869010877771
9Cr-079_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0278058950604296
9Cr-067_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.856789152379674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.876036696609959
9Cr-044_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9671805711708299,-2.4893392526637603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557031444034173
9Cr-073_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333292248917811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-059_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333292248917811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-038_21,0.0,0.0,0.2650157496279932,0.0,0.0,0.0,0.0,0.1333292248917811,0.40924933282986153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.18534728299612
9Cr-035_49,0.0,0.0,0.2650157496279932,0.0,0.0,0.0,0.0,0.1333292248921532,0.40924933282986153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.755248837815039
9Cr-061_4,0.0,0.0,0.2650157496279932,0.0,0.0,-1.0691679997850887,0.0,0.22690826366104272,0.40924933282986153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.539464870056577
9Cr-071_9,0.0,0.0,0.2650157496279932,0.0,0.0,-1.0691679997848735,0.0,0.22690826366104272,1.609281871266769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.02731440063645
9Cr-066_21,0.0,0.0,3.031416274324956,0.0,0.0,-5.58699964430925,0.0,2.43914029488223,2.865484775105098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693029538564526
9Cr-024_22,0.0,0.0,0.2650157496279932,0.0,0.0,0.0,0.0,0.1333292248921532,0.40924933282986153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.755248837815039
9Cr-079_42,0.0,0.0,0.2650157496279932,0.0,0.0,-1.0691679997850887,0.0,0.22690826366104272,0.40924933282986153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.539464870056577
9Cr-032_28,0.0,0.0,0.2650157496279932,0.0,0.0,-1.0691679997848735,0.0,0.22690826366104272,1.609281871266769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.02731440063645
9Cr-079_56,0.0,0.0,0.16911326585396838,0.0,0.0,-5.586999644309034,0.0,0.0,1.6092818712664005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28473502407584
9Cr-025_6,0.0,0.0,3.031416274324956,0.0,0.0,-5.58699964430925,0.0,2.43914029488223,2.865484775105098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693029538564526
9Cr-058_4,0.0,0.0,1.4220705155843942,0.0,0.0,-5.58699964430925,0.0,0.12741985413891577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.606361413190346
9Cr-050_20,0.0,0.0,0.5924004272399266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.30137859722183
9Cr-070_0,0.0,0.0,0.7234015504608822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031704170028731
9Cr-027_24,0.0,0.0,0.43985235574512455,0.0,0.0,0.0,0.0,-0.26040766626340406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476808689238164
9Cr-064_6,0.0,0.0,0.2650157496279932,0.0,0.0,-1.0691679997848735,0.0,0.22690826366104272,1.609281871266769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.02731440063645
9Cr-038_28,0.0,0.0,1.4220705155843942,0.0,0.0,-5.58699964430925,0.0,0.12741985413891577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.606361413190346
9Cr-045_19,0.0,0.0,0.03862910708156873,0.0,0.0,0.0,0.0,-1.0486479814892382,-1.2601979388462938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04913143091122053
9Cr-060_34,0.0,0.0,-0.43475295491795524,0.8833550212479299,0.0,0.0,0.0,0.0,0.7442357101462063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.431164818475306
9Cr-068_0,0.0,0.0,-1.338550433287619,0.8833550212479299,0.0,0.0,0.0,0.0,0.7442357101462063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483756268381184
9Cr-063_12,0.0,0.0,-1.4233253610069714,0.8833550212479299,0.0,0.0,0.0,0.0,-0.9071423070256217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.663057665071182
9Cr-071_30,0.0,0.0,-2.958435503775751,0.8833550212479299,0.0,0.0,0.0,0.0,-3.505640209913134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-047_19,0.0,0.0,0.43985235574512455,0.0,0.0,0.0,0.0,-0.26040766626340406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476808689238164
9Cr-028_0,0.0,0.0,-0.43475295491795524,0.8833550212479299,0.0,0.0,0.0,0.0,0.7442357101462063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.431164818475306
9Cr-060_12,0.0,0.0,-1.338550433287619,0.8833550212479299,0.0,0.0,0.0,0.0,0.7442357101462063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3483756268381184
9Cr-062_5,0.0,0.0,-2.958435503775751,0.8833550212479299,0.0,0.0,0.0,0.0,-3.505640209913134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.501149512968248
9Cr-052_0,0.0,0.0,-2.1887431627787763,0.8833550212479299,0.0,0.0,0.0,0.0,3.6657042286840578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077530873954289
9Cr-065_17,-1.0610178306013016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-034_17,-1.0610178306013016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9Cr-031_22,-3.148504904658422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7625362049355547,-65.37966343292314
9Cr-049_0,-3.148504904659207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093820490619232,-3.7016360296034225
9Cr-065_10,-0.5710649754921554,0.0,0.0,0.0,-2.5699097896802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093820490619232,-16.671779361934963
9Cr-067_24,-0.5710649754921554,0.0,0.0,0.0,-2.5699097896802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33469498668908254,-37.06340388452345
9Cr-035_32,-3.148504904659207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093820490619232,-3.7016360296034225
9Cr-069_18,-0.5710649754921554,0.0,0.0,0.0,-2.5699097896802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093820490619232,-16.671779361934963
9Cr-038_2,-0.5710649754921554,0.0,0.0,0.0,-2.5699097896802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33469498668908254,-37.06340388452345
9Cr-066_14,-0.5710649754913704,0.0,0.0,0.0,-1.218647670972738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732387298128911,-34.94640324147681
9Cr-028_17,0.0,0.0,0.0,0.0,-1.2186476709732847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445800509876752,-13.731591332221305
9Cr-051_0,0.639486620278849,0.0,0.0,0.0,-1.2186476709732847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445800509876752,-4.404412657310352
9Cr-054_21,0.639486620278849,0.0,-0.9759743284409702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2699553185859354,-26.41017579170802
9Cr-064_14,0.639486620278849,0.0,-0.9759743284409702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1845085604850327,3.3151462174596755
9Cr-031_30,-0.5710649754921554,0.0,0.0,0.0,-2.5699097896802128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33469498668908254,-37.06340388452345
9Cr-030_15,0.639486620278849,0.0,0.0,0.0,-1.2186476709732847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445800509876752,-4.404412657310352
9Cr-063_5,4.3067361701112565,0.0,-0.9759743284409702,0.0,-0.9902102018048465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.987310728830373,7.601238096263358
9Cr-053_20,4.3067361701112565,0.0,0.0,1.2806170511660615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555090146135309,-34.86536739327391
9Cr-031_15,4.306736170112041,0.0,0.0,0.27333687867720924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972331425620578,-32.59168634605831
9Cr-058_17,2.1771502830782556,0.0,0.0,0.27333687867720924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7076127302745707,-7.278919139994479
9Cr-074_26,4.3067361701112565,0.0,0.0,1.2806170511660615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27484065023796456,6.354747630562218
9Cr-075_27,4.3067361701112565,0.0,0.0,1.2806170511660615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555090146135309,-34.86536739327391
9Cr-030_24,2.1771502830782556,0.0,0.0,0.27333687867720924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7076127302745707,-7.278919139994479
9Cr-071_8,2.1771502830782556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31371654652697273,-0.5017526055635263
9Cr-062_0,2.1771502830782556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31371654652697273,-0.5017526055635263
9Cr-027_20,2.1771502830782556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31371654652697273,0.0
9Cr-076_0,0.0,0.0,0.0,-1.0931275786197643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.095026276565996
9Cr-061_17,0.0,0.0,0.0,-1.0931275786197643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.25905649428777
9Cr-048_0,0.0,0.0,0.0,-1.0931275786197643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.723614033906635
9Cr-062_26,0.0,0.0,0.0,-1.0931275786201196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.07356455783407
9Cr-078_6,0.0,0.0,0.0,-1.0931275786197643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.98704144653153
9Cr-061_0,0.0,0.0,0.0,-2.8054875213397334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.170417056711614
9Cr-066_7,0.0,0.0,0.0,-2.8485963035398076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.31338468634328
9Cr-046_19,0.0,0.0,0.0,-1.0931275786197643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.15213773808675
9Cr-078_0,0.0,0.0,0.0,-2.8054875213397334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.220361667688945
9Cr-027_0,0.0,0.0,0.0,-2.8485963035398076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.95126580019243
9Cr-051_20,0.0,0.0,0.0,-2.8485963035398076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6644359920523595
9Cr-053_0,0.0,0.0,0.0,-1.998697906671051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.53160150676463
9Cr-062_25,0.0,0.0,0.0,-0.3945206052471463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.15281285615562
9Cr-033_22,0.0,0.0,0.0,-2.1473044984428236,0.0,0.0,0.0,0.0,0.03263029271393499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470423653914724
9Cr-059_25,0.0,0.0,0.0,0.7669287662550004,0.0,0.0,0.0,0.0,0.03263029271393499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976501818631245
9Cr-072_0,0.0,0.0,0.0,-2.8054875213397334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.220361667688945
9Cr-035_2,0.0,0.0,0.0,-2.8054875213397334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.170417056711614
9Cr-038_42,0.0,0.0,0.0,-2.8485963035398076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6644359920523595
9Cr-050_8,0.0,0.0,0.0,-1.998697906671051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.53160150676463
9Cr-052_19,0.0,0.0,0.0,-2.1473044984428236,0.0,0.0,0.0,0.0,0.03263029271393499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470423653914724
9Cr-034_21,0.0,0.0,0.0,0.7669287662550004,0.0,0.0,0.0,0.0,0.03263029271393499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.83741204682991
9Cr-078_20,0.0,0.0,0.0,1.3197954167842747,0.0,0.0,0.0,0.0,-1.9058925985711879,-0.40814313275074426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.1714102682418
