ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,AGS,TT Temp,YS,UTS,Elong,RA,CT Temp,CS,RT,EL,RA_2,MCR,0.1% CS,0.2% CS,0.5% CS,1.0% CS,2.0% CS,5.0% CS,TTC
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,600,61,25759.9,20,27,,,,,,,,
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,600,47,216942.8,9,7,,,,,,,,
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,600,37,,,,,,,,,,,
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,650,137,151.8,22,59,,,,,,,,
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,650,98,551.4,26,47,0.00358,,,98,202,326,478,226
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,650,69,1380.8,30,53,0.00128,,,312,600,894,1150,696
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,650,47,4207.3,50,54,,,,,,,,
73,82.781,0.21,12.9,0.6,0.41,0.67,0.15,0.93,0.93,,0.023,0.026,0.13,,,,,0.21,,0.021,,0.009,0,1030,630,,,4.2,147.03338943962,,,,,,650,29,77036.1,22,19,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,23.9,833,1031,14,46,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,100,806,973,15,51,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,200,782,906,14,52,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,300,715,880,12,50,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,400,668,827,11,46,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,450,623,770,14,47,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,500,562,698,17,62,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,550,479,611,21,72,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,600,359,510,28,82,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,650,253,429,40,87,,,,,,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,471,143.8,28,63,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,431,1306,22,62,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,412,3579.4,16,41,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,373,9259.9,20,53,0.000168,,,8,295,4930,8890,6620
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,333,14486.6,19,55,7.51E-05,,,67,3060,11100,14000,9980
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,294,21285.1,24,61,3.96E-05,,,1620,12200,17600,20500,13700
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,235,47060.3,25,50,1.3E-05,,,15600,27400,34100,41700,23800
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,500,196,109604.7,16,5,8.43E-06,,,26600,38900,51600,89800,32100
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,373,91.2,30,68,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,333,609.5,22,58,0.00546,,,1,13,126,499,389
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,294,2466.7,10,26,0.000896,,,7,204,1260,2360,1680
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,265,4024.9,7,10,0.000442,,,60,888,2700,3920,2690
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,235,6232.3,11,13,0.000231,,,360,2440,4530,5920,3600
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,216,8135,10,17,0.000146,,,898,4000,6280,7870,4700
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,196,13416.9,5,5,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,176,15718.3,7,7,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,157,19675.4,7,5,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,137,30194,6,4,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,550,88,,,,,,,40800,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,294,16.1,29,74,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,216,285.7,22,52,0.00973,,,7,52,152,247,181
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,157,1277.2,11,11,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,98,4251.5,10,7,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,69,13297.4,10,9,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,61,26972,9,7,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,600,47,191464.7,9,3,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,650,137,36.6,36,79,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,650,98,286,29,54,0.0156,,,20,50,96,201,78
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,650,69,852,23,20,0.00529,,,62,161,322,610,350
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,650,47,3157.6,46,50,,,,,,,,
74,83.894,0.23,11.7,0.73,0.4,0.68,0.04,0.92,0.9,,0.037,0.009,0.15,,,,,0.27,,0.032,,0.008,0,1050,660,640,,4,128,,,,,,650,29,52204.1,32,33,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,23.9,774,986,16,49,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,100,757,946,15,49,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,200,704,892,14,49,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,300,667,854,13,49,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,400,626,814,13,47,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,450,580,754,15,56,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,500,532,669,18,73,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,550,457,580,27,82,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,600,351,490,34,86,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,650,256,389,31,90,,,,,,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,471,99,33,77,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,431,1244.8,24,71,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,412,2409.2,21,72,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,373,11645,19,66,0.000197,,,16,473,4180,10900,8640
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,333,26330.9,18,61,4.8E-05,,,451,6760,21300,25900,20000
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,294,41054.1,25,60,1.84E-05,,,2390,24200,35700,40100,29600
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,500,235,79521.7,18,49,6.05E-06,,,23800,50200,62600,74200,45700
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,373,71.9,26,77,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,333,555.3,25,74,0.00682,,,2,16,127,446,348
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,294,3488.1,15,44,0.00063,,,12,306,1820,3270,2400
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,265,5933.9,21,41,0.000319,,,56,1030,3710,5540,3840
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,235,12227,11,22,0.000122,,,552,4430,8950,11700,7680
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,216,18006.2,7,12,6.79E-05,,,1400,8040,14000,17700,10900
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,196,24482.7,16,25,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,176,40123.6,11,15,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,550,137,64348.3,13,17,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,294,23.8,28,80,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,216,540.6,20,51,0.00434,,,10,100,300,486,320
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,157,2252.8,18,33,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,98,10797.4,16,20,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,69,21099.2,32,36,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,53,35194,24,38,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,600,41,172299.2,9,17,1.54E-05,,,15300,41000,96100,163000,99500
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,650,137,69.9,28,79,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,650,98,463.9,26,60,0.00685,,,44,114,228,380,236
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,650,69,1384.1,33,55,0.0019,,,154,426,750,1110,624
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,650,47,5183,43,40,,,,,,,,
75,83.678,0.25,11.9,0.7,0.35,0.75,0.05,0.99,0.95,,0.027,0.016,0.03,,,,,0.28,,0.021,,0.008,0,1050,660,640,,4.4,168.89701257893,,,,,,650,29,21011.5,56,59,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,23.9,766,968,17,54,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,100,753,922,17,55,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,200,705,863,15,56,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,300,658,818,14,54,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,400,618,784,13,53,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,450,593,742,16,59,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,500,596,677,19,72,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,550,486,582,25,82,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,600,370,489,28,86,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,650,283,396,31,91,,,,,,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,471,129.5,24,75,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,431,1521.4,23,73,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,412,7500.1,20,70,0.000482,,,25,381,1990,6470,5470
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,373,25958.6,17,69,8.57E-05,,,179,2290,12300,25300,20600
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,333,56271.8,21,72,2.25E-05,,,452,7560,41400,54800,41500
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,500,294,99862.2,23,72,8.04E-06,,,3580,52100,83600,97700,68000
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,373,136.1,24,78,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,333,1297.9,24,78,0.00236,,,2,40,334,1130,888
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,294,5382,21,75,0.000368,,,36,684,3210,5120,3740
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,265,10574.4,19,70,0.00015,,,200,2700,7460,10200,6820
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,235,20153.7,23,69,7.01E-05,,,756,7290,14900,19300,12500
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,216,31153.4,22,68,3.74E-05,,,1300,12900,23400,29900,19200
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,196,48505.5,28,59,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,550,176,73714.4,17,49,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,294,44.7,27,79,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,216,778.2,29,83,0.00268,,,28,192,488,720,480
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,157,3022.6,28,80,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,98,24535.6,34,68,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,78,67360.6,25,53,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,600,69,125444.4,25,43,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,650,137,114.4,31,90,,,,,,,,
76,84.321,0.23,11.2,0.69,0.32,0.68,0.04,1,1.13,,0.005,0.016,0.03,,,,,0.3,,0.029,,0.009,0,1050,660,640,,5,256,,,,,,650,98,645.3,38,91,0.00746,,,52,118,252,502,400
