ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,V,B,N,S,Homo,Normal,Temper1,AGS No.,CT_Temp,CT_CS,CT_RT,CT_EL,CT_RA,CT_MCR,CT_0.5% CS,CT_1.0% CS,CT_2.0% CS,CT_5.0% CS,CT_TTC,Weighted_AN,Weighted_AW,Weighted_BP,Weighted_DP,Weighted_EH,Weighted_HF,Weighted_MP
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,650,88,100287.6,13,23,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,650,78,131866.4,9,19,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,216,15,19,31,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,176,314.3,11,23,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,137,2230.4,16,34,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,98,7261.6,22,35,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,78,18590,15,27,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,61,54946,8,15,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,53,105104,11,10,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,700,47,96998.5,4,4,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,157,76,30,45,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,137,162.6,25,39,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,118,350.8,35,44,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,98,636,27,61,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,98,606.8,30,51,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,69,3907.2,19,28,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,53,14318.9,9,17,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_009,66.1141,0.065,18.05,1.76,0.49,12.13,0.22,0.06,,0.88,0.007,0.019,0.08,0.036,0.036,0.0018,0.0241,0.027,0,1130,,4.8,750,37,45855.1,8,5,,,,,,,25.925222999999995,55.64976497167461,3009.6617368800003,64.45916340000001,346.006121,414.96987093999996,1859.19520689
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,314,463.8,16,32,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,265,2117,11,24,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,216,6336.8,6,12,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,196,10372.9,5,12,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,176,14936.3,4,7,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,157,23478.4,4,10,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,137,45542.6,3,8,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,600,118,130538.2,4,6,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,265,96.9,23,41,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,216,690.2,9,17,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,176,2492.8,6,17,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,137,20634.6,6,15,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,108,72182.8,21,31,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,88,145069.5,19,25,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,650,78,185943.7,13,21,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,216,91.3,18,34,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,176,913.7,16,30,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,137,4584.4,19,54,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,98,12701.5,37,63,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,78,29455.4,21,42,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,700,61,117966.5,19,20,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,157,224.3,28,53,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,137,461.9,27,69,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,118,739.7,35,72,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,98,1333.5,44,68,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,98,1206.2,28,70,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,69,5374,28,43,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,53,22791.8,17,23,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_010,65.9177,0.06,17.7,1.82,0.54,12.38,0.28,0.19,,0.87,0.007,0.028,0.11,0.019,0.042,0.002,0.0223,0.012,0,1130,,5.2,750,37,97448.4,7,13,,,,,,,25.953733000000003,55.71377263005444,3011.478730080001,64.36599819999999,346.39547499999986,415.26770501999994,1858.7913286700007
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,600,300,39.1,94,58,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,600,200,532.7,96,66,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,600,140,4969.2,90,71,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,600,100,31665.8,91,71,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,600,80,112950.5,94,67,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,700,140,56,74,64,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,700,80,1453.3,85,59,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,700,60,3244.6,62,55,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,700,40,16107.1,73,50,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,700,30,24188.7,106,52,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,800,60,124,57,49,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,800,40,348.2,72,45,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,800,30,903.9,67,46,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,800,20,5277.5,102,45,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,800,14,89507.6,99,40,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,900,40,26.4,60,55,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,900,30,76.5,84,53,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,900,20,164.3,81,49,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,900,14,522,97,47,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,900,10,6158.5,112,49,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,1000,14,78,89,55,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_011,9.26,0.06,15.98,0.43,0.32,72.4579,0.1,0.32,,0.47,0.3,0.002,0.02,0.24,,0.0001,0.02,0.02,0,960,,7.4,1000,10,434.5,131,53,,,,,,,27.143517000000003,57.36255248153997,3008.8323308000004,56.15009150000001,370.04126990000003,425.0550768999999,1804.3273509999997
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,600,300,16.7,86,70,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,600,200,345.8,73,71,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,600,140,2688.8,68,73,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,600,100,12799.1,54,75,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,600,80,30476.2,80,79,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,700,140,35.5,60,75,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,700,80,1108,15,42,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,700,60,1583.2,46,62,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,700,40,9144.2,21,45,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,700,30,15003.6,52,56,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,60,58.9,45,60,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,40,189.4,48,54,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,30,599.5,28,46,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,30,2889,24,23,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,20,3222.8,28,41,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,800,14,5438,90,44,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,900,40,10.8,65,63,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
AUS_012,7.99,0.03,15.8,0.23,0.12,75.104,0.1,0.21,,0.05,0.11,0.005,0.16,0.08,,0.001,0.009,0.001,0,825,,6.5,900,30,178.2,18,29,,,,,,,27.19021,57.4019195266499,2999.94310424,55.580304999999996,369.62733399999996,423.9552992999999,1797.9514011
