ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Zr,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,CT_Temp,CT_CS,CT_RT,CT_EL,CT_RA,CT_MCR,CT_0.1% CS,CT_0.15%CS,CT_0.2% CS,CT_0.25% CS,CT_0.5% CS,CT_1.0% CS,CT_2.0% CS,CT_5.0% CS,CT_TTC,Weighted_AN
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,500,294,20494.8,23,77,3.76e-05,,,,,1430,11400,16200,19300,13000,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,500,235,73005.8,28,70,1.42e-05,,,,,9020,19800,30000,61700,17700,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,373,107.1,28,79,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,333,929.2,27,78,0.00347,,,,,2,26,225,791,600,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,294,3630.4,21,62,0.000623,,,,,27,298,1780,3420,2660,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,265,6966.9,16,44,0.000228,,,,,92,1130,4820,6730,4990,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,235,11405.5,20,62,9.17e-05,,,,,370,5050,9320,11100,7870,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,216,13205.6,10,24,6.58e-05,,,,,1030,7490,11100,13100,8640,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,196,17273.5,18,42,8.33e-06,,,,,22900,35400,48500,71600,26400,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,176,22062.7,18,42,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,137,41792.4,17,44,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,550,108,82719.8,14,12,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,294,47.2,24,83,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,216,690.9,23,74,0.00239,,,,,43,240,480,654,413,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,157,2287.6,20,39,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,98,10201.2,8,7,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,69,38945.6,12,19,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,600,53,94403.8,16,25,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,650,137,86.5,35,90,,,,,,,,,,,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,650,98,375.4,32,85,0.00779,,,,,44,100,178,302,136,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,650,69,1601,28,63,0.00258,,,,,135,331,668,1210,732,26.36634
9Cr-070,84.347,0.2,11,0.59,0.5,0.78,0.04,1.1,1.07,,0.03,0.021,0.09,,,,,0.21,,0.015,,0.007,,0,1030,630,,,2.8,650,47,7507,36,64,,,,,,,,,,,26.36634
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,510,63.9,25,64,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,471,340.3,24,69,0.0102,,,,,1,20,112,278,214,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,431,1929.6,25,72,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,412,5606.7,30,69,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,373,15207.2,18,62,0.00014,,,,,57,853,4870,14500,11700,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,333,29695,17,61,4.17e-05,,,,,537,4080,22000,29000,21900,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,294,44300,21,65,1.89e-05,,,,,2410,23600,37500,43200,30300,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,500,235,91840.6,25,59,5.89e-06,,,,,24200,52000,66500,82800,47200,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,373,146.2,26,75,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,373,208.9,30,76,0.0242,,,,,,4,32,144,137,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,333,1018.1,22,70,0.00327,,,,,2,28,223,866,714,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,294,4142,16,51,0.000507,,,,,12,270,1970,3850,2710,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,265,7258.2,10,34,0.00022,,,,,125,1820,5130,7110,4700,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,235,12043.4,11,22,0.000115,,,,,408,4010,8570,11500,6960,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,216,14967.3,4,3,7.78e-05,,,,,678,6520,12300,,9700,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,196,26681.8,9,18,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,176,32203.4,5,2,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,157,49860.4,5,5,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,550,118,64271.9,8,9,7.72e-06,,,,,34400,49600,56900,64700,43800,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,294,38.8,25,78,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,235,390.1,28,78,0.0061,,,,,4,51,206,356,238,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,216,542,23,59,0.00417,,,,,13,104,322,502,341,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,157,1914.1,17,35,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,118,5160.2,21,45,0.000257,,,,,1080,2090,3240,4520,1920,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,98,6822.5,20,39,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,69,17466.5,30,48,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,61,33552,18,16,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,53,71443.3,28,45,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,600,47,142363,27,42,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,137,81.4,29,83,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,118,189.1,38,88,0.0148,,,,,21,49,86,148,59,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,98,380.6,50,78,0.00761,,,,,43,100,174,286,132,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,69,1179.1,54,82,0.00287,,,,,136,298,506,826,389,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,47,5617,45,74,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,47,5026.7,38,80,,,,,,,,,,,26.32879
9Cr-071,84.291,0.23,11.3,0.55,0.37,0.64,0.04,1.2,0.96,,0.039,0.023,0.11,,,,,0.22,,0.019,,0.008,,0,1030,630,,,3,650,35,14402.4,53,80,,,,,,,,,,,26.32879
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,510,121,21,68,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,471,870.6,25,71,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,431,5105.1,21,71,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,412,10679,21,70,0.000222,,,,,24,564,3480,9920,7730,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,373,28403.7,21,70,4.74e-05,,,,,269,2750,19700,27600,20700,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,333,45634.5,22,71,2.03e-05,,,,,1220,17000,37900,44600,32300,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,294,62733.7,20,70,9.6e-06,,,,,4450,38100,53800,61600,40700,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,500,265,79769,21,68,6.61e-06,,,,,11100,50000,67200,77400,48400,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,373,421.7,26,77,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,333,2109.1,23,73,0.00126,,,,,9,144,880,1940,1480,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,294,6426.3,21,65,0.000295,,,,,93,1280,4120,6080,4320,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,265,11431.5,12,43,0.000133,,,,,215,2570,7790,11100,7010,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,235,21534.8,21,46,5.71e-05,,,,,1350,9270,16300,20600,12300,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,216,28637,7,12,3.65e-05,,,,,5000,15800,23700,28400,17700,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,196,41553.8,8,9,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,176,63524.2,13,20,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,550,157,86630.2,8,11,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,294,87.7,28,82,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,216,983.2,30,75,0.00178,,,,,32,280,662,918,614,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,157,3191.6,19,60,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,98,12257,11,16,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,69,46545.5,15,13,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,600,53,88939.5,14,12,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,137,103.8,30,88,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,98,514.2,42,86,0.00586,,,,,57,130,240,413,190,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,69,1929.5,38,72,0.00173,,,,,192,484,958,1550,960,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,47,6402.2,28,30,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,47,6830.2,35,46,,,,,,,,,,,26.38823
9Cr-072,83.323,0.23,12.1,0.59,0.3,0.67,0.04,1.22,1.09,,0.02,0.028,0.12,,,,,0.24,,0.021,,0.008,,0,1030,630,,,3.4,650,35,15596,13,29,,,,,,,,,,,26.38823
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,510,56.3,18,53,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,471,384.6,23,56,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,431,2888.4,15,42,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,412,6040.2,11,25,0.000489,,,,,29,496,2100,5630,4730,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,373,18346.4,13,34,6.89e-05,,,,,128,1960,12900,17800,13800,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,333,29333.9,15,45,2.4e-05,,,,,523,12200,25100,28800,21100,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,294,42341.9,18,56,1.23e-05,,,,,6720,29900,37800,41600,29400,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,265,54598.6,26,67,1.06e-05,,,,,17900,37500,46700,52300,34600,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,500,235,84568.1,20,58,6.14e-06,,,,,26000,48700,62800,78800,41100,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,373,216.4,20,58,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,333,1786.6,22,49,0.00138,,,,,4,70,654,1630,1200,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,294,6137.8,10,26,0.000238,,,,,51,1130,4380,6040,4370,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,265,11718.9,9,26,0.000111,,,,,223,3630,8940,11500,7780,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,235,19821.8,12,29,6.06e-05,,,,,792,8430,15700,19400,12500,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,216,28827.9,6,17,3.56e-05,,,,,2140,15300,25200,28800,20700,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,196,43299.1,11,16,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,176,62285.6,10,17,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,550,157,95343.5,8,11,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,294,51.8,25,76,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,216,656,22,72,0.00278,,,,,18,170,427,612,394,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,157,2640.3,22,53,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,98,18408.7,13,20,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,78,54109,10,15,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,600,69,91220.2,9,14,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,650,137,94.4,46,92,,,,,,,,,,,26.351200000000002
9Cr-073,83.793,0.19,11.4,0.87,0.33,0.9,0.12,0.91,1.07,,0.007,0.029,0.11,,,,,0.24,,0.02,,0.011,,0,1030,630,,,1.4,650,98,581,36,88,0.0074,,,,,43,106,211,439,226,26.351200000000002
